Time, Event, Position, Broken Parts, Spare Parts
616207, Break, 0, 1, 1
616227, Repair, -, 0, 2
616321, Break, 2, 1, 1
616335, Repair, -, 0, 2
618822, Break, 0, 1, 1
618836, Repair, -, 0, 2
619096, Break, 0, 1, 1
619112, Repair, -, 0, 2
620382, Break, 2, 1, 1
620399, Repair, -, 0, 2
620908, Break, 2, 1, 1
620921, Repair, -, 0, 2
623620, Break, 2, 1, 1
623639, Repair, -, 0, 2
623995, Break, 0, 1, 1
624008, Repair, -, 0, 2
624509, Break, 1, 1, 1
624528, Repair, -, 0, 2
627454, Break, 0, 1, 1
627468, Repair, -, 0, 2
628514, Break, 2, 1, 1
628533, Repair, -, 0, 2
630210, Break, 2, 1, 1
630229, Repair, -, 0, 2
636220, Break, 2, 1, 1
636238, Repair, -, 0, 2
640089, Break, 1, 1, 1
640101, Repair, -, 0, 2
645398, Break, 0, 1, 1
645409, Repair, -, 0, 2
645992, Break, 2, 1, 1
646010, Repair, -, 0, 2
647936, Break, 1, 1, 1
647956, Repair, -, 0, 2
648406, Break, 1, 1, 1
648426, Repair, -, 0, 2
649660, Break, 1, 1, 1
649672, Repair, -, 0, 2
651598, Break, 0, 1, 1
651614, Repair, -, 0, 2
652470, Break, 1, 1, 1
652482, Repair, -, 0, 2
652522, Break, 2, 1, 1
652537, Repair, -, 0, 2
653227, Break, 2, 1, 1
653238, Repair, -, 0, 2
655355, Break, 0, 1, 1
655369, Repair, -, 0, 2
656669, Break, 1, 1, 1
656688, Repair, -, 0, 2
657640, Break, 2, 1, 1
657654, Repair, -, 0, 2
660482, Break, 0, 1, 1
660493, Repair, -, 0, 2
661403, Break, 0, 1, 1
661417, Repair, -, 0, 2
666120, Break, 1, 1, 1
666135, Repair, -, 0, 2
667544, Break, 1, 1, 1
667560, Repair, -, 0, 2
668341, Break, 1, 1, 1
668360, Repair, -, 0, 2
669322, Break, 2, 1, 1
669339, Repair, -, 0, 2
670935, Break, 0, 1, 1
670952, Repair, -, 0, 2
671254, Break, 2, 1, 1
671274, Repair, -, 0, 2
671388, Break, 2, 1, 1
671406, Repair, -, 0, 2
671732, Break, 2, 1, 1
671745, Repair, -, 0, 2
675528, Break, 0, 1, 1
675543, Repair, -, 0, 2
675639, Break, 0, 1, 1
675656, Repair, -, 0, 2
676579, Break, 1, 1, 1
676594, Repair, -, 0, 2
677494, Break, 2, 1, 1
677512, Repair, -, 0, 2
678573, Break, 2, 1, 1
678584, Repair, -, 0, 2
680849, Break, 1, 1, 1
680866, Repair, -, 0, 2
685354, Break, 2, 1, 1
685368, Repair, -, 0, 2
686578, Break, 2, 1, 1
686597, Repair, -, 0, 2
687847, Break, 0, 1, 1
687861, Repair, -, 0, 2
690252, Break, 2, 1, 1
690268, Repair, -, 0, 2
691717, Break, 1, 1, 1
691733, Repair, -, 0, 2
691821, Break, 2, 1, 1
691836, Repair, -, 0, 2
692239, Break, 0, 1, 1
692251, Repair, -, 0, 2
692758, Break, 2, 1, 1
692770, Break, 0, 2, 0
692773, Repair, -, 1, 1
692789, Repair, -, 0, 2
693342, Break, 0, 1, 1
693360, Repair, -, 0, 2
694630, Break, 0, 1, 1
694648, Repair, -, 0, 2
695335, Break, 2, 1, 1
695348, Repair, -, 0, 2
695356, Break, 2, 1, 1
695370, Repair, -, 0, 2
697042, Break, 1, 1, 1
697056, Repair, -, 0, 2
700342, Break, 1, 1, 1
700354, Repair, -, 0, 2
701555, Break, 2, 1, 1
701572, Repair, -, 0, 2
702212, Break, 0, 1, 1
702231, Repair, -, 0, 2
702304, Break, 2, 1, 1
702324, Repair, -, 0, 2
703216, Break, 1, 1, 1
703235, Repair, -, 0, 2
704158, Break, 1, 1, 1
704170, Repair, -, 0, 2
704364, Break, 0, 1, 1
704377, Repair, -, 0, 2
704772, Break, 0, 1, 1
704787, Repair, -, 0, 2
705451, Break, 1, 1, 1
705464, Repair, -, 0, 2
706274, Break, 1, 1, 1
706287, Repair, -, 0, 2
708414, Break, 0, 1, 1
708433, Repair, -, 0, 2
708851, Break, 1, 1, 1
708871, Repair, -, 0, 2
711492, Break, 1, 1, 1
711512, Repair, -, 0, 2
713931, Break, 1, 1, 1
713946, Repair, -, 0, 2
714385, Break, 2, 1, 1
714397, Repair, -, 0, 2
717031, Break, 0, 1, 1
717042, Repair, -, 0, 2
724033, Break, 2, 1, 1
724045, Repair, -, 0, 2
724231, Break, 0, 1, 1
724243, Repair, -, 0, 2
725798, Break, 0, 1, 1
725816, Repair, -, 0, 2
726282, Break, 1, 1, 1
726298, Repair, -, 0, 2
726346, Break, 2, 1, 1
726366, Repair, -, 0, 2
727343, Break, 2, 1, 1
727358, Repair, -, 0, 2
728123, Break, 2, 1, 1
728135, Repair, -, 0, 2
728678, Break, 1, 1, 1
728689, Repair, -, 0, 2
729229, Break, 1, 1, 1
729247, Repair, -, 0, 2
730728, Break, 2, 1, 1
730740, Repair, -, 0, 2
730969, Break, 1, 1, 1
730983, Repair, -, 0, 2
734399, Break, 0, 1, 1
734418, Repair, -, 0, 2
734515, Break, 1, 1, 1
734534, Repair, -, 0, 2
734691, Break, 0, 1, 1
734703, Repair, -, 0, 2
735179, Break, 0, 1, 1
735195, Repair, -, 0, 2
737687, Break, 0, 1, 1
737704, Repair, -, 0, 2
737806, Break, 0, 1, 1
737826, Repair, -, 0, 2
737853, Break, 2, 1, 1
737867, Repair, -, 0, 2
738014, Break, 1, 1, 1
738027, Repair, -, 0, 2
740624, Break, 1, 1, 1
740642, Repair, -, 0, 2
741102, Break, 1, 1, 1
741121, Repair, -, 0, 2
742309, Break, 1, 1, 1
742321, Repair, -, 0, 2
742924, Break, 0, 1, 1
742939, Repair, -, 0, 2
744196, Break, 2, 1, 1
744209, Repair, -, 0, 2
746602, Break, 0, 1, 1
746614, Repair, -, 0, 2
748765, Break, 2, 1, 1
748780, Repair, -, 0, 2
750071, Break, 2, 1, 1
750083, Repair, -, 0, 2
752398, Break, 1, 1, 1
752416, Repair, -, 0, 2
753421, Break, 2, 1, 1
753435, Repair, -, 0, 2
759330, Break, 0, 1, 1
759344, Repair, -, 0, 2
760295, Break, 1, 1, 1
760311, Repair, -, 0, 2
761579, Break, 0, 1, 1
761599, Repair, -, 0, 2
762650, Break, 1, 1, 1
762664, Repair, -, 0, 2
763238, Break, 0, 1, 1
763251, Repair, -, 0, 2
763827, Break, 0, 1, 1
763847, Repair, -, 0, 2
765544, Break, 1, 1, 1
765557, Repair, -, 0, 2
767073, Break, 0, 1, 1
767087, Repair, -, 0, 2
769442, Break, 2, 1, 1
769459, Repair, -, 0, 2
770654, Break, 1, 1, 1
770670, Repair, -, 0, 2
773209, Break, 2, 1, 1
773227, Repair, -, 0, 2
773780, Break, 1, 1, 1
773799, Repair, -, 0, 2
774372, Break, 0, 1, 1
774386, Repair, -, 0, 2
775284, Break, 2, 1, 1
775304, Repair, -, 0, 2
778910, Break, 0, 1, 1
778921, Repair, -, 0, 2
780122, Break, 1, 1, 1
780139, Repair, -, 0, 2
785707, Break, 0, 1, 1
785718, Repair, -, 0, 2
786531, Break, 2, 1, 1
786542, Repair, -, 0, 2
791697, Break, 1, 1, 1
791717, Repair, -, 0, 2
795241, Break, 1, 1, 1
795255, Repair, -, 0, 2
796157, Break, 1, 1, 1
796170, Repair, -, 0, 2
799587, Break, 0, 1, 1
799599, Repair, -, 0, 2
800272, Break, 2, 1, 1
800290, Repair, -, 0, 2
801237, Break, 1, 1, 1
801253, Repair, -, 0, 2
801299, Break, 0, 1, 1
801313, Repair, -, 0, 2
802974, Break, 0, 1, 1
802991, Repair, -, 0, 2
807964, Break, 1, 1, 1
807975, Repair, -, 0, 2
810005, Break, 0, 1, 1
810022, Repair, -, 0, 2
810207, Break, 1, 1, 1
810220, Repair, -, 0, 2
811502, Break, 2, 1, 1
811519, Repair, -, 0, 2
816755, Break, 1, 1, 1
816767, Repair, -, 0, 2
818563, Break, 0, 1, 1
818575, Repair, -, 0, 2
820030, Break, 1, 1, 1
820042, Repair, -, 0, 2
822989, Break, 0, 1, 1
823006, Repair, -, 0, 2
824182, Break, 1, 1, 1
824193, Repair, -, 0, 2
826159, Break, 0, 1, 1
826174, Repair, -, 0, 2
827413, Break, 0, 1, 1
827424, Repair, -, 0, 2
827680, Break, 2, 1, 1
827700, Repair, -, 0, 2
827754, Break, 1, 1, 1
827768, Repair, -, 0, 2
827968, Break, 0, 1, 1
827984, Repair, -, 0, 2
829695, Break, 1, 1, 1
829713, Repair, -, 0, 2
829870, Break, 2, 1, 1
829887, Repair, -, 0, 2
834906, Break, 2, 1, 1
834924, Repair, -, 0, 2
835752, Break, 1, 1, 1
835766, Repair, -, 0, 2
836807, Break, 0, 1, 1
836823, Repair, -, 0, 2
837530, Break, 0, 1, 1
837550, Repair, -, 0, 2
839444, Break, 0, 1, 1
839463, Repair, -, 0, 2
840042, Break, 1, 1, 1
840060, Repair, -, 0, 2
840655, Break, 0, 1, 1
840669, Repair, -, 0, 2
842503, Break, 1, 1, 1
842521, Repair, -, 0, 2
844217, Break, 0, 1, 1
844236, Repair, -, 0, 2
845566, Break, 2, 1, 1
845581, Repair, -, 0, 2
845715, Break, 0, 1, 1
845733, Repair, -, 0, 2
846595, Break, 1, 1, 1
846612, Repair, -, 0, 2
847698, Break, 2, 1, 1
847716, Repair, -, 0, 2
848295, Break, 1, 1, 1
848311, Repair, -, 0, 2
852550, Break, 1, 1, 1
852569, Repair, -, 0, 2
852702, Break, 0, 1, 1
852714, Repair, -, 0, 2
852796, Break, 0, 1, 1
852815, Repair, -, 0, 2
853655, Break, 2, 1, 1
853670, Repair, -, 0, 2
854752, Break, 0, 1, 1
854763, Repair, -, 0, 2
855281, Break, 2, 1, 1
855296, Repair, -, 0, 2
856947, Break, 1, 1, 1
856964, Repair, -, 0, 2
857204, Break, 0, 1, 1
857224, Repair, -, 0, 2
857500, Break, 0, 1, 1
857514, Repair, -, 0, 2
858554, Break, 0, 1, 1
858568, Repair, -, 0, 2
858847, Break, 1, 1, 1
858862, Repair, -, 0, 2
859201, Break, 2, 1, 1
859217, Repair, -, 0, 2
859225, Break, 2, 1, 1
859237, Repair, -, 0, 2
859819, Break, 2, 1, 1
859838, Repair, -, 0, 2
860957, Break, 2, 1, 1
860971, Repair, -, 0, 2
861678, Break, 1, 1, 1
861692, Repair, -, 0, 2
862004, Break, 2, 1, 1
862018, Repair, -, 0, 2
862546, Break, 1, 1, 1
862560, Repair, -, 0, 2
862587, Break, 1, 1, 1
862604, Repair, -, 0, 2
863271, Break, 0, 1, 1
863286, Repair, -, 0, 2
864797, Break, 1, 1, 1
864813, Repair, -, 0, 2
865788, Break, 2, 1, 1
865802, Repair, -, 0, 2
866021, Break, 2, 1, 1
866041, Repair, -, 0, 2
866605, Break, 1, 1, 1
866623, Repair, -, 0, 2
869790, Break, 2, 1, 1
869804, Repair, -, 0, 2
870264, Break, 0, 1, 1
870278, Repair, -, 0, 2
871866, Break, 0, 1, 1
871877, Repair, -, 0, 2
872050, Break, 2, 1, 1
872067, Repair, -, 0, 2
873992, Break, 1, 1, 1
874006, Repair, -, 0, 2
874598, Break, 2, 1, 1
874612, Repair, -, 0, 2
875062, Break, 0, 1, 1
875074, Repair, -, 0, 2
881474, Break, 0, 1, 1
881487, Repair, -, 0, 2
881679, Break, 2, 1, 1
881698, Repair, -, 0, 2
881735, Break, 1, 1, 1
881752, Repair, -, 0, 2
882178, Break, 2, 1, 1
882198, Repair, -, 0, 2
883299, Break, 0, 1, 1
883314, Repair, -, 0, 2
885053, Break, 1, 1, 1
885071, Repair, -, 0, 2
885698, Break, 1, 1, 1
885712, Repair, -, 0, 2
886293, Break, 1, 1, 1
886307, Repair, -, 0, 2
887196, Break, 2, 1, 1
887209, Repair, -, 0, 2
888088, Break, 2, 1, 1
888102, Repair, -, 0, 2
888743, Break, 1, 1, 1
888760, Repair, -, 0, 2
889444, Break, 2, 1, 1
889459, Repair, -, 0, 2
890112, Break, 0, 1, 1
890124, Repair, -, 0, 2
890492, Break, 2, 1, 1
890508, Repair, -, 0, 2
892358, Break, 1, 1, 1
892369, Repair, -, 0, 2
892512, Break, 2, 1, 1
892528, Repair, -, 0, 2
892529, Break, 1, 1, 1
892540, Repair, -, 0, 2
894532, Break, 0, 1, 1
894546, Repair, -, 0, 2
894787, Break, 0, 1, 1
894805, Repair, -, 0, 2
896542, Break, 2, 1, 1
896560, Repair, -, 0, 2
897927, Break, 0, 1, 1
897947, Repair, -, 0, 2
900992, Break, 1, 1, 1
901007, Repair, -, 0, 2
902139, Break, 0, 1, 1
902157, Repair, -, 0, 2
903440, Break, 0, 1, 1
903455, Repair, -, 0, 2
903922, Break, 2, 1, 1
903934, Repair, -, 0, 2
904654, Break, 0, 1, 1
904672, Repair, -, 0, 2
905177, Break, 1, 1, 1
905191, Repair, -, 0, 2
906365, Break, 2, 1, 1
906377, Repair, -, 0, 2
906577, Break, 0, 1, 1
906591, Repair, -, 0, 2
907711, Break, 0, 1, 1
907725, Repair, -, 0, 2
911417, Break, 1, 1, 1
911434, Repair, -, 0, 2
911733, Break, 2, 1, 1
911753, Repair, -, 0, 2
912149, Break, 0, 1, 1
912161, Repair, -, 0, 2
913171, Break, 1, 1, 1
913189, Repair, -, 0, 2
914117, Break, 2, 1, 1
914137, Repair, -, 0, 2
914451, Break, 0, 1, 1
914469, Repair, -, 0, 2
914727, Break, 1, 1, 1
914747, Repair, -, 0, 2
914959, Break, 2, 1, 1
914974, Repair, -, 0, 2
915433, Break, 2, 1, 1
915445, Repair, -, 0, 2
915959, Break, 0, 1, 1
915977, Repair, -, 0, 2
917493, Break, 2, 1, 1
917505, Repair, -, 0, 2
919208, Break, 2, 1, 1
919220, Repair, -, 0, 2
919345, Break, 1, 1, 1
919356, Repair, -, 0, 2
921632, Break, 2, 1, 1
921651, Repair, -, 0, 2
923494, Break, 2, 1, 1
923509, Repair, -, 0, 2
923540, Break, 1, 1, 1
923556, Repair, -, 0, 2
925257, Break, 1, 1, 1
925276, Repair, -, 0, 2
925781, Break, 0, 1, 1
925796, Repair, -, 0, 2
927303, Break, 0, 1, 1
927316, Repair, -, 0, 2
929935, Break, 2, 1, 1
929950, Repair, -, 0, 2
930517, Break, 2, 1, 1
930534, Repair, -, 0, 2
931254, Break, 0, 1, 1
931269, Repair, -, 0, 2
932285, Break, 1, 1, 1
932305, Repair, -, 0, 2
933122, Break, 2, 1, 1
933135, Repair, -, 0, 2
936126, Break, 2, 1, 1
936138, Repair, -, 0, 2
939988, Break, 0, 1, 1
940004, Repair, -, 0, 2
942433, Break, 0, 1, 1
942450, Repair, -, 0, 2
942568, Break, 0, 1, 1
942580, Repair, -, 0, 2
943007, Break, 0, 1, 1
943024, Repair, -, 0, 2
944369, Break, 2, 1, 1
944389, Repair, -, 0, 2
944598, Break, 1, 1, 1
944611, Repair, -, 0, 2
945223, Break, 2, 1, 1
945241, Repair, -, 0, 2
947694, Break, 1, 1, 1
947714, Repair, -, 0, 2
951434, Break, 1, 1, 1
951452, Repair, -, 0, 2
956563, Break, 1, 1, 1
956580, Repair, -, 0, 2
962498, Break, 0, 1, 1
962512, Repair, -, 0, 2
962672, Break, 1, 1, 1
962683, Repair, -, 0, 2
963344, Break, 2, 1, 1
963355, Repair, -, 0, 2
963414, Break, 1, 1, 1
963434, Repair, -, 0, 2
965535, Break, 1, 1, 1
965551, Repair, -, 0, 2
966695, Break, 2, 1, 1
966713, Repair, -, 0, 2
970033, Break, 0, 1, 1
970052, Repair, -, 0, 2
971013, Break, 1, 1, 1
971027, Repair, -, 0, 2
971827, Break, 0, 1, 1
971842, Repair, -, 0, 2
975231, Break, 1, 1, 1
975247, Repair, -, 0, 2
975962, Break, 1, 1, 1
975982, Repair, -, 0, 2
976771, Break, 1, 1, 1
976790, Repair, -, 0, 2
976794, Break, 0, 1, 1
976805, Repair, -, 0, 2
979296, Break, 1, 1, 1
979316, Repair, -, 0, 2
979457, Break, 1, 1, 1
979471, Repair, -, 0, 2
980084, Break, 2, 1, 1
980104, Repair, -, 0, 2
980903, Break, 2, 1, 1
980917, Repair, -, 0, 2
981031, Break, 2, 1, 1
981042, Repair, -, 0, 2
981487, Break, 0, 1, 1
981499, Repair, -, 0, 2
982039, Break, 0, 1, 1
982052, Repair, -, 0, 2
982180, Break, 1, 1, 1
982193, Repair, -, 0, 2
983267, Break, 0, 1, 1
983284, Repair, -, 0, 2
983889, Break, 0, 1, 1
983907, Repair, -, 0, 2
986229, Break, 1, 1, 1
986240, Repair, -, 0, 2
987490, Break, 0, 1, 1
987510, Repair, -, 0, 2
987648, Break, 1, 1, 1
987666, Repair, -, 0, 2
987667, Break, 0, 1, 1
987678, Repair, -, 0, 2
989262, Break, 2, 1, 1
989281, Repair, -, 0, 2
993367, Break, 0, 1, 1
993378, Repair, -, 0, 2
994444, Break, 1, 1, 1
994462, Repair, -, 0, 2
995889, Break, 1, 1, 1
995903, Repair, -, 0, 2
996806, Break, 0, 1, 1
996824, Repair, -, 0, 2
997862, Break, 2, 1, 1
997876, Repair, -, 0, 2
999860, Break, 1, 1, 1
999875, Repair, -, 0, 2
1001454, Break, 0, 1, 1
1001471, Repair, -, 0, 2
1003329, Break, 1, 1, 1
1003349, Repair, -, 0, 2
1005071, Break, 0, 1, 1
1005084, Repair, -, 0, 2
1005932, Break, 1, 1, 1
1005945, Repair, -, 0, 2
1007327, Break, 1, 1, 1
1007346, Repair, -, 0, 2
1008023, Break, 1, 1, 1
1008038, Repair, -, 0, 2
1008403, Break, 0, 1, 1
1008423, Repair, -, 0, 2
1010362, Break, 0, 1, 1
1010381, Repair, -, 0, 2
1010969, Break, 1, 1, 1
1010981, Repair, -, 0, 2
1012212, Break, 0, 1, 1
1012225, Repair, -, 0, 2
1012567, Break, 1, 1, 1
1012585, Repair, -, 0, 2
1012635, Break, 1, 1, 1
1012653, Repair, -, 0, 2
1012895, Break, 2, 1, 1
1012906, Repair, -, 0, 2
1015244, Break, 0, 1, 1
1015259, Repair, -, 0, 2
1015390, Break, 0, 1, 1
1015403, Repair, -, 0, 2
1016640, Break, 2, 1, 1
1016656, Repair, -, 0, 2
1017179, Break, 0, 1, 1
1017195, Repair, -, 0, 2
1017832, Break, 2, 1, 1
1017846, Repair, -, 0, 2
1018105, Break, 1, 1, 1
1018123, Repair, -, 0, 2
1018875, Break, 1, 1, 1
1018890, Repair, -, 0, 2
1019074, Break, 0, 1, 1
1019089, Repair, -, 0, 2
1019717, Break, 2, 1, 1
1019737, Repair, -, 0, 2
1020104, Break, 0, 1, 1
1020123, Repair, -, 0, 2
1020456, Break, 2, 1, 1
1020472, Repair, -, 0, 2
1021730, Break, 1, 1, 1
1021747, Repair, -, 0, 2
1022255, Break, 2, 1, 1
1022272, Repair, -, 0, 2
1025628, Break, 0, 1, 1
1025639, Repair, -, 0, 2
1025899, Break, 0, 1, 1
1025913, Repair, -, 0, 2
1027292, Break, 2, 1, 1
1027305, Repair, -, 0, 2
1027379, Break, 2, 1, 1
1027397, Repair, -, 0, 2
1028046, Break, 2, 1, 1
1028058, Repair, -, 0, 2
1028689, Break, 2, 1, 1
1028700, Repair, -, 0, 2
1029659, Break, 0, 1, 1
1029676, Repair, -, 0, 2
1031830, Break, 0, 1, 1
1031842, Repair, -, 0, 2
1032053, Break, 1, 1, 1
1032068, Repair, -, 0, 2
1035486, Break, 0, 1, 1
1035506, Repair, -, 0, 2
1036609, Break, 2, 1, 1
1036629, Repair, -, 0, 2
1038612, Break, 2, 1, 1
1038630, Repair, -, 0, 2
1040004, Break, 2, 1, 1
1040019, Repair, -, 0, 2
1041525, Break, 1, 1, 1
1041545, Repair, -, 0, 2
1043506, Break, 0, 1, 1
1043522, Repair, -, 0, 2
1043694, Break, 1, 1, 1
1043708, Repair, -, 0, 2
1046378, Break, 2, 1, 1
1046396, Repair, -, 0, 2
1047879, Break, 2, 1, 1
1047896, Repair, -, 0, 2
1048094, Break, 2, 1, 1
1048109, Repair, -, 0, 2
1048175, Break, 2, 1, 1
1048195, Repair, -, 0, 2
1050117, Break, 1, 1, 1
1050133, Repair, -, 0, 2
1051319, Break, 1, 1, 1
1051331, Repair, -, 0, 2
1051566, Break, 0, 1, 1
1051583, Repair, -, 0, 2
1052518, Break, 1, 1, 1
1052530, Repair, -, 0, 2
1053626, Break, 2, 1, 1
1053640, Repair, -, 0, 2
1054208, Break, 1, 1, 1
1054219, Repair, -, 0, 2
1058776, Break, 0, 1, 1
1058794, Repair, -, 0, 2
1061426, Break, 1, 1, 1
1061446, Repair, -, 0, 2
1063122, Break, 1, 1, 1
1063137, Repair, -, 0, 2
1069151, Break, 0, 1, 1
1069167, Repair, -, 0, 2
1071314, Break, 1, 1, 1
1071330, Repair, -, 0, 2
1071844, Break, 1, 1, 1
1071863, Repair, -, 0, 2
1071977, Break, 2, 1, 1
1071990, Repair, -, 0, 2
1076345, Break, 0, 1, 1
1076360, Repair, -, 0, 2
1076880, Break, 1, 1, 1
1076892, Repair, -, 0, 2
1079381, Break, 2, 1, 1
1079401, Repair, -, 0, 2
1079426, Break, 2, 1, 1
1079442, Repair, -, 0, 2
1079661, Break, 0, 1, 1
1079677, Repair, -, 0, 2
1080595, Break, 1, 1, 1
1080615, Repair, -, 0, 2
1080923, Break, 1, 1, 1
1080934, Repair, -, 0, 2
1082774, Break, 1, 1, 1
1082790, Repair, -, 0, 2
1084043, Break, 2, 1, 1
1084061, Repair, -, 0, 2
1086452, Break, 0, 1, 1
1086471, Repair, -, 0, 2
1087265, Break, 0, 1, 1
1087279, Repair, -, 0, 2
1087471, Break, 2, 1, 1
1087484, Repair, -, 0, 2
1088183, Break, 1, 1, 1
1088197, Repair, -, 0, 2
1088286, Break, 2, 1, 1
1088297, Repair, -, 0, 2
1088713, Break, 1, 1, 1
1088727, Repair, -, 0, 2
1089020, Break, 0, 1, 1
1089039, Repair, -, 0, 2
1090278, Break, 1, 1, 1
1090298, Repair, -, 0, 2
1091056, Break, 1, 1, 1
1091075, Repair, -, 0, 2
1091374, Break, 0, 1, 1
1091388, Repair, -, 0, 2
1092514, Break, 1, 1, 1
1092530, Repair, -, 0, 2
1093690, Break, 1, 1, 1
1093702, Repair, -, 0, 2
1094124, Break, 0, 1, 1
1094141, Repair, -, 0, 2
1094199, Break, 1, 1, 1
1094213, Repair, -, 0, 2
1097173, Break, 0, 1, 1
1097192, Repair, -, 0, 2
1097353, Break, 0, 1, 1
1097373, Repair, -, 0, 2
1101869, Break, 2, 1, 1
1101887, Repair, -, 0, 2
1103727, Break, 0, 1, 1
1103745, Repair, -, 0, 2
1103831, Break, 2, 1, 1
1103848, Repair, -, 0, 2
1103991, Break, 2, 1, 1
1104004, Repair, -, 0, 2
1104247, Break, 0, 1, 1
1104260, Break, 0, 2, 0
1104265, Repair, -, 1, 1
1104279, Repair, -, 0, 2
1105184, Break, 0, 1, 1
1105197, Repair, -, 0, 2
1105680, Break, 1, 1, 1
1105691, Repair, -, 0, 2
1106374, Break, 2, 1, 1
1106386, Repair, -, 0, 2
1107773, Break, 1, 1, 1
1107786, Repair, -, 0, 2
1110392, Break, 2, 1, 1
1110409, Repair, -, 0, 2
1112763, Break, 2, 1, 1
1112783, Repair, -, 0, 2
1113768, Break, 0, 1, 1
1113783, Repair, -, 0, 2
1114355, Break, 1, 1, 1
1114373, Repair, -, 0, 2
1114807, Break, 0, 1, 1
1114819, Repair, -, 0, 2
1116568, Break, 2, 1, 1
1116580, Repair, -, 0, 2
1116778, Break, 1, 1, 1
1116790, Repair, -, 0, 2
1117233, Break, 2, 1, 1
1117245, Repair, -, 0, 2
1117981, Break, 1, 1, 1
1118000, Repair, -, 0, 2
1118903, Break, 2, 1, 1
1118918, Repair, -, 0, 2
1119309, Break, 0, 1, 1
1119327, Repair, -, 0, 2
1120651, Break, 0, 1, 1
1120669, Repair, -, 0, 2
1121442, Break, 0, 1, 1
1121462, Repair, -, 0, 2
1122008, Break, 2, 1, 1
1122028, Repair, -, 0, 2
1122204, Break, 0, 1, 1
1122215, Repair, -, 0, 2
1122795, Break, 1, 1, 1
1122812, Repair, -, 0, 2
1123832, Break, 0, 1, 1
1123848, Repair, -, 0, 2
1124610, Break, 2, 1, 1
1124626, Repair, -, 0, 2
1125615, Break, 2, 1, 1
1125628, Repair, -, 0, 2
1125762, Break, 0, 1, 1
1125777, Repair, -, 0, 2
1127510, Break, 1, 1, 1
1127528, Repair, -, 0, 2
1127913, Break, 1, 1, 1
1127928, Repair, -, 0, 2
1128661, Break, 0, 1, 1
1128674, Repair, -, 0, 2
1129194, Break, 1, 1, 1
1129210, Repair, -, 0, 2
1129324, Break, 2, 1, 1
1129336, Repair, -, 0, 2
1130500, Break, 2, 1, 1
1130519, Repair, -, 0, 2
1130584, Break, 2, 1, 1
1130599, Repair, -, 0, 2
1131350, Break, 2, 1, 1
1131367, Repair, -, 0, 2
1131444, Break, 0, 1, 1
1131461, Repair, -, 0, 2
1131661, Break, 2, 1, 1
1131680, Repair, -, 0, 2
1132055, Break, 2, 1, 1
1132072, Repair, -, 0, 2
1132998, Break, 0, 1, 1
1133011, Repair, -, 0, 2
1133979, Break, 1, 1, 1
1133998, Repair, -, 0, 2
1136281, Break, 0, 1, 1
1136296, Repair, -, 0, 2
1141186, Break, 1, 1, 1
1141202, Repair, -, 0, 2
1141539, Break, 2, 1, 1
1141559, Repair, -, 0, 2
1142109, Break, 0, 1, 1
1142129, Repair, -, 0, 2
1142894, Break, 2, 1, 1
1142908, Repair, -, 0, 2
1143541, Break, 2, 1, 1
1143558, Repair, -, 0, 2
1144068, Break, 2, 1, 1
1144087, Repair, -, 0, 2
1144798, Break, 0, 1, 1
1144811, Repair, -, 0, 2
1144846, Break, 2, 1, 1
1144865, Repair, -, 0, 2
1145821, Break, 2, 1, 1
1145838, Repair, -, 0, 2
1147825, Break, 2, 1, 1
1147836, Repair, -, 0, 2
1147841, Break, 0, 1, 1
1147861, Repair, -, 0, 2
1148680, Break, 0, 1, 1
1148698, Repair, -, 0, 2
1149126, Break, 2, 1, 1
1149145, Repair, -, 0, 2
1151948, Break, 2, 1, 1
1151964, Repair, -, 0, 2
1152438, Break, 1, 1, 1
1152453, Repair, -, 0, 2
1152789, Break, 0, 1, 1
1152802, Repair, -, 0, 2
1152907, Break, 0, 1, 1
1152926, Repair, -, 0, 2
1153877, Break, 2, 1, 1
1153897, Repair, -, 0, 2
1160789, Break, 1, 1, 1
1160805, Repair, -, 0, 2
1161551, Break, 1, 1, 1
1161566, Repair, -, 0, 2
1162597, Break, 2, 1, 1
1162611, Repair, -, 0, 2
1162658, Break, 1, 1, 1
1162674, Repair, -, 0, 2
1163335, Break, 1, 1, 1
1163347, Repair, -, 0, 2
1163912, Break, 0, 1, 1
1163923, Repair, -, 0, 2
1164978, Break, 2, 1, 1
1164990, Repair, -, 0, 2
1165338, Break, 2, 1, 1
1165356, Repair, -, 0, 2
1166363, Break, 1, 1, 1
1166380, Repair, -, 0, 2
1166479, Break, 0, 1, 1
1166494, Repair, -, 0, 2
1167168, Break, 0, 1, 1
1167181, Repair, -, 0, 2
1168910, Break, 0, 1, 1
1168925, Repair, -, 0, 2
1169448, Break, 0, 1, 1
1169464, Repair, -, 0, 2
1170644, Break, 2, 1, 1
1170663, Repair, -, 0, 2
1170960, Break, 1, 1, 1
1170980, Repair, -, 0, 2
1172457, Break, 1, 1, 1
1172472, Repair, -, 0, 2
1172596, Break, 0, 1, 1
1172614, Repair, -, 0, 2
1172824, Break, 1, 1, 1
1172837, Repair, -, 0, 2
1173351, Break, 2, 1, 1
1173367, Repair, -, 0, 2
1173407, Break, 0, 1, 1
1173426, Repair, -, 0, 2
1174472, Break, 2, 1, 1
1174485, Repair, -, 0, 2
1174946, Break, 2, 1, 1
