Time, Event, Position, Broken Parts, Spare Parts
600260, Break, 2, 1, 1
600278, Repair, -, 0, 2
600504, Break, 1, 1, 1
600523, Repair, -, 0, 2
602458, Break, 1, 1, 1
602475, Repair, -, 0, 2
603778, Break, 0, 1, 1
603793, Repair, -, 0, 2
606071, Break, 1, 1, 1
606084, Repair, -, 0, 2
607511, Break, 2, 1, 1
607524, Repair, -, 0, 2
608246, Break, 0, 1, 1
608259, Repair, -, 0, 2
608457, Break, 1, 1, 1
608473, Repair, -, 0, 2
609064, Break, 2, 1, 1
609076, Repair, -, 0, 2
609926, Break, 2, 1, 1
609939, Repair, -, 0, 2
611375, Break, 0, 1, 1
611388, Repair, -, 0, 2
612879, Break, 2, 1, 1
612898, Repair, -, 0, 2
612955, Break, 0, 1, 1
612973, Repair, -, 0, 2
614475, Break, 0, 1, 1
614488, Repair, -, 0, 2
614976, Break, 0, 1, 1
614993, Repair, -, 0, 2
615413, Break, 0, 1, 1
615430, Repair, -, 0, 2
615518, Break, 0, 1, 1
615531, Repair, -, 0, 2
616158, Break, 1, 1, 1
616171, Repair, -, 0, 2
616469, Break, 1, 1, 1
616483, Repair, -, 0, 2
617775, Break, 2, 1, 1
617786, Repair, -, 0, 2
623168, Break, 1, 1, 1
623187, Repair, -, 0, 2
624170, Break, 2, 1, 1
624185, Repair, -, 0, 2
624543, Break, 0, 1, 1
624554, Repair, -, 0, 2
625409, Break, 2, 1, 1
625420, Repair, -, 0, 2
626762, Break, 0, 1, 1
626774, Repair, -, 0, 2
629322, Break, 0, 1, 1
629334, Repair, -, 0, 2
629999, Break, 1, 1, 1
630013, Repair, -, 0, 2
630456, Break, 0, 1, 1
630467, Repair, -, 0, 2
634153, Break, 2, 1, 1
634168, Repair, -, 0, 2
634535, Break, 2, 1, 1
634554, Repair, -, 0, 2
636519, Break, 2, 1, 1
636536, Repair, -, 0, 2
637284, Break, 0, 1, 1
637298, Repair, -, 0, 2
637552, Break, 0, 1, 1
637568, Repair, -, 0, 2
638287, Break, 0, 1, 1
638303, Repair, -, 0, 2
639581, Break, 0, 1, 1
639601, Repair, -, 0, 2
639708, Break, 0, 1, 1
639722, Repair, -, 0, 2
640640, Break, 2, 1, 1
640657, Repair, -, 0, 2
642407, Break, 1, 1, 1
642425, Repair, -, 0, 2
645381, Break, 0, 1, 1
645395, Repair, -, 0, 2
646392, Break, 2, 1, 1
646412, Repair, -, 0, 2
646437, Break, 1, 1, 1
646453, Repair, -, 0, 2
647616, Break, 0, 1, 1
647634, Repair, -, 0, 2
648218, Break, 1, 1, 1
648235, Repair, -, 0, 2
649376, Break, 2, 1, 1
649395, Repair, -, 0, 2
649549, Break, 2, 1, 1
649560, Repair, -, 0, 2
652871, Break, 0, 1, 1
652887, Repair, -, 0, 2
653112, Break, 2, 1, 1
653126, Repair, -, 0, 2
656071, Break, 2, 1, 1
656087, Repair, -, 0, 2
656936, Break, 0, 1, 1
656953, Repair, -, 0, 2
657910, Break, 1, 1, 1
657929, Repair, -, 0, 2
659890, Break, 1, 1, 1
659909, Repair, -, 0, 2
659995, Break, 2, 1, 1
660006, Repair, -, 0, 2
661742, Break, 1, 1, 1
661756, Repair, -, 0, 2
661823, Break, 2, 1, 1
661842, Repair, -, 0, 2
665900, Break, 0, 1, 1
665915, Repair, -, 0, 2
666311, Break, 1, 1, 1
666322, Repair, -, 0, 2
677100, Break, 0, 1, 1
677114, Repair, -, 0, 2
677143, Break, 0, 1, 1
677162, Repair, -, 0, 2
678165, Break, 1, 1, 1
678176, Repair, -, 0, 2
678356, Break, 0, 1, 1
678368, Repair, -, 0, 2
678669, Break, 1, 1, 1
678681, Repair, -, 0, 2
680062, Break, 0, 1, 1
680076, Repair, -, 0, 2
681511, Break, 0, 1, 1
681525, Repair, -, 0, 2
681953, Break, 0, 1, 1
681971, Repair, -, 0, 2
681996, Break, 1, 1, 1
682011, Repair, -, 0, 2
683152, Break, 2, 1, 1
683169, Repair, -, 0, 2
685373, Break, 2, 1, 1
685389, Repair, -, 0, 2
685527, Break, 2, 1, 1
685539, Repair, -, 0, 2
692275, Break, 0, 1, 1
692295, Repair, -, 0, 2
693015, Break, 0, 1, 1
693028, Repair, -, 0, 2
694680, Break, 2, 1, 1
694698, Repair, -, 0, 2
695815, Break, 0, 1, 1
695835, Repair, -, 0, 2
697307, Break, 2, 1, 1
697326, Repair, -, 0, 2
697710, Break, 1, 1, 1
697730, Repair, -, 0, 2
699112, Break, 1, 1, 1
699131, Repair, -, 0, 2
702779, Break, 1, 1, 1
702799, Repair, -, 0, 2
703944, Break, 0, 1, 1
703963, Repair, -, 0, 2
704110, Break, 0, 1, 1
704128, Repair, -, 0, 2
704247, Break, 2, 1, 1
704265, Repair, -, 0, 2
706710, Break, 0, 1, 1
706730, Repair, -, 0, 2
706929, Break, 1, 1, 1
706947, Repair, -, 0, 2
708450, Break, 1, 1, 1
708463, Repair, -, 0, 2
708613, Break, 0, 1, 1
708628, Repair, -, 0, 2
709551, Break, 2, 1, 1
709562, Repair, -, 0, 2
710245, Break, 0, 1, 1
710260, Repair, -, 0, 2
710404, Break, 1, 1, 1
710416, Repair, -, 0, 2
710424, Break, 2, 1, 1
710443, Repair, -, 0, 2
711346, Break, 1, 1, 1
711366, Repair, -, 0, 2
714774, Break, 1, 1, 1
714788, Repair, -, 0, 2
715182, Break, 0, 1, 1
715196, Repair, -, 0, 2
715615, Break, 0, 1, 1
715631, Repair, -, 0, 2
715788, Break, 0, 1, 1
715807, Repair, -, 0, 2
717652, Break, 0, 1, 1
717666, Repair, -, 0, 2
720093, Break, 0, 1, 1
720109, Repair, -, 0, 2
721338, Break, 0, 1, 1
721349, Repair, -, 0, 2
725024, Break, 1, 1, 1
725033, Break, 1, 2, 0
725038, Repair, -, 1, 1
725055, Repair, -, 0, 2
725380, Break, 1, 1, 1
725399, Repair, -, 0, 2
727100, Break, 1, 1, 1
727111, Repair, -, 0, 2
727121, Break, 1, 1, 1
727135, Repair, -, 0, 2
728285, Break, 0, 1, 1
728303, Repair, -, 0, 2
736350, Break, 1, 1, 1
736365, Repair, -, 0, 2
737129, Break, 1, 1, 1
737149, Repair, -, 0, 2
737429, Break, 0, 1, 1
737447, Repair, -, 0, 2
743035, Break, 1, 1, 1
743050, Repair, -, 0, 2
744168, Break, 1, 1, 1
744186, Repair, -, 0, 2
745689, Break, 2, 1, 1
745701, Repair, -, 0, 2
748334, Break, 1, 1, 1
748350, Repair, -, 0, 2
749201, Break, 2, 1, 1
749216, Repair, -, 0, 2
753779, Break, 1, 1, 1
753798, Repair, -, 0, 2
754280, Break, 2, 1, 1
754292, Repair, -, 0, 2
757626, Break, 2, 1, 1
757639, Repair, -, 0, 2
758549, Break, 2, 1, 1
758565, Repair, -, 0, 2
759078, Break, 0, 1, 1
759094, Repair, -, 0, 2
761694, Break, 1, 1, 1
761710, Repair, -, 0, 2
761736, Break, 2, 1, 1
761751, Repair, -, 0, 2
764369, Break, 0, 1, 1
764386, Repair, -, 0, 2
767752, Break, 0, 1, 1
767772, Repair, -, 0, 2
769164, Break, 2, 1, 1
769182, Repair, -, 0, 2
769477, Break, 1, 1, 1
769491, Repair, -, 0, 2
769805, Break, 2, 1, 1
769817, Repair, -, 0, 2
770114, Break, 0, 1, 1
770130, Repair, -, 0, 2
773024, Break, 0, 1, 1
773038, Repair, -, 0, 2
773626, Break, 2, 1, 1
773641, Repair, -, 0, 2
774009, Break, 2, 1, 1
774025, Repair, -, 0, 2
775426, Break, 1, 1, 1
775445, Repair, -, 0, 2
777990, Break, 1, 1, 1
778003, Repair, -, 0, 2
779917, Break, 1, 1, 1
779934, Repair, -, 0, 2
781613, Break, 1, 1, 1
781627, Repair, -, 0, 2
783039, Break, 0, 1, 1
783053, Repair, -, 0, 2
783224, Break, 0, 1, 1
783241, Repair, -, 0, 2
783691, Break, 2, 1, 1
783705, Repair, -, 0, 2
785958, Break, 1, 1, 1
785978, Repair, -, 0, 2
788823, Break, 0, 1, 1
788838, Repair, -, 0, 2
794517, Break, 0, 1, 1
794535, Repair, -, 0, 2
795049, Break, 1, 1, 1
795067, Repair, -, 0, 2
796354, Break, 1, 1, 1
796366, Repair, -, 0, 2
796386, Break, 0, 1, 1
796400, Repair, -, 0, 2
797538, Break, 2, 1, 1
797556, Repair, -, 0, 2
797669, Break, 1, 1, 1
797680, Repair, -, 0, 2
798646, Break, 0, 1, 1
798657, Repair, -, 0, 2
801367, Break, 0, 1, 1
801387, Repair, -, 0, 2
801977, Break, 0, 1, 1
801988, Repair, -, 0, 2
802510, Break, 0, 1, 1
802526, Repair, -, 0, 2
802719, Break, 0, 1, 1
802731, Repair, -, 0, 2
802796, Break, 2, 1, 1
802814, Repair, -, 0, 2
803651, Break, 1, 1, 1
803664, Repair, -, 0, 2
803867, Break, 0, 1, 1
803878, Repair, -, 0, 2
805828, Break, 2, 1, 1
805846, Repair, -, 0, 2
807777, Break, 1, 1, 1
807789, Repair, -, 0, 2
808109, Break, 0, 1, 1
808124, Repair, -, 0, 2
808335, Break, 1, 1, 1
808348, Repair, -, 0, 2
812511, Break, 0, 1, 1
812530, Repair, -, 0, 2
812551, Break, 1, 1, 1
812564, Repair, -, 0, 2
816416, Break, 1, 1, 1
816436, Repair, -, 0, 2
819424, Break, 2, 1, 1
819438, Repair, -, 0, 2
820507, Break, 1, 1, 1
820526, Repair, -, 0, 2
822894, Break, 2, 1, 1
822914, Repair, -, 0, 2
823956, Break, 0, 1, 1
823970, Repair, -, 0, 2
824397, Break, 2, 1, 1
824417, Repair, -, 0, 2
826288, Break, 0, 1, 1
826300, Repair, -, 0, 2
828440, Break, 2, 1, 1
828454, Repair, -, 0, 2
829127, Break, 1, 1, 1
829141, Repair, -, 0, 2
829592, Break, 2, 1, 1
829612, Repair, -, 0, 2
829885, Break, 1, 1, 1
829899, Repair, -, 0, 2
830156, Break, 2, 1, 1
830168, Repair, -, 0, 2
831592, Break, 1, 1, 1
831603, Repair, -, 0, 2
832142, Break, 1, 1, 1
832158, Repair, -, 0, 2
832679, Break, 2, 1, 1
832693, Repair, -, 0, 2
833612, Break, 2, 1, 1
833628, Repair, -, 0, 2
834453, Break, 1, 1, 1
834469, Repair, -, 0, 2
840175, Break, 0, 1, 1
840188, Repair, -, 0, 2
840566, Break, 2, 1, 1
840583, Repair, -, 0, 2
842337, Break, 1, 1, 1
842352, Repair, -, 0, 2
842800, Break, 1, 1, 1
842820, Repair, -, 0, 2
844271, Break, 1, 1, 1
844286, Repair, -, 0, 2
844792, Break, 1, 1, 1
844811, Repair, -, 0, 2
850593, Break, 2, 1, 1
850610, Repair, -, 0, 2
852969, Break, 2, 1, 1
852982, Repair, -, 0, 2
853940, Break, 2, 1, 1
853955, Repair, -, 0, 2
855441, Break, 1, 1, 1
855458, Repair, -, 0, 2
855532, Break, 1, 1, 1
855548, Repair, -, 0, 2
855859, Break, 1, 1, 1
855874, Repair, -, 0, 2
862599, Break, 2, 1, 1
862616, Repair, -, 0, 2
863626, Break, 1, 1, 1
863643, Repair, -, 0, 2
864810, Break, 2, 1, 1
864821, Repair, -, 0, 2
865283, Break, 0, 1, 1
865296, Repair, -, 0, 2
866021, Break, 1, 1, 1
866033, Repair, -, 0, 2
867788, Break, 0, 1, 1
867802, Repair, -, 0, 2
869500, Break, 0, 1, 1
869520, Repair, -, 0, 2
869556, Break, 1, 1, 1
869576, Repair, -, 0, 2
870677, Break, 2, 1, 1
870691, Repair, -, 0, 2
871120, Break, 0, 1, 1
871136, Repair, -, 0, 2
871201, Break, 1, 1, 1
871212, Repair, -, 0, 2
871865, Break, 0, 1, 1
871883, Repair, -, 0, 2
874958, Break, 2, 1, 1
874969, Repair, -, 0, 2
877715, Break, 0, 1, 1
877726, Repair, -, 0, 2
879659, Break, 2, 1, 1
879676, Repair, -, 0, 2
880321, Break, 0, 1, 1
880339, Repair, -, 0, 2
880655, Break, 1, 1, 1
880672, Repair, -, 0, 2
880736, Break, 2, 1, 1
880748, Repair, -, 0, 2
885115, Break, 0, 1, 1
885129, Repair, -, 0, 2
886470, Break, 2, 1, 1
886488, Repair, -, 0, 2
887949, Break, 1, 1, 1
887968, Repair, -, 0, 2
888330, Break, 1, 1, 1
888350, Repair, -, 0, 2
888881, Break, 2, 1, 1
888896, Repair, -, 0, 2
889932, Break, 1, 1, 1
889947, Repair, -, 0, 2
892268, Break, 1, 1, 1
892285, Repair, -, 0, 2
892648, Break, 1, 1, 1
892661, Repair, -, 0, 2
892994, Break, 0, 1, 1
893013, Repair, -, 0, 2
895699, Break, 2, 1, 1
895716, Repair, -, 0, 2
897788, Break, 2, 1, 1
897800, Repair, -, 0, 2
898712, Break, 1, 1, 1
898732, Repair, -, 0, 2
899881, Break, 0, 1, 1
899895, Repair, -, 0, 2
900952, Break, 2, 1, 1
900964, Repair, -, 0, 2
902439, Break, 1, 1, 1
902450, Repair, -, 0, 2
902618, Break, 1, 1, 1
902629, Repair, -, 0, 2
903815, Break, 1, 1, 1
903827, Repair, -, 0, 2
904187, Break, 0, 1, 1
904205, Repair, -, 0, 2
904944, Break, 2, 1, 1
904964, Repair, -, 0, 2
906801, Break, 2, 1, 1
906814, Repair, -, 0, 2
907646, Break, 2, 1, 1
907665, Repair, -, 0, 2
910200, Break, 2, 1, 1
910215, Repair, -, 0, 2
915709, Break, 0, 1, 1
915722, Repair, -, 0, 2
917182, Break, 0, 1, 1
917199, Repair, -, 0, 2
918218, Break, 0, 1, 1
918235, Repair, -, 0, 2
920751, Break, 2, 1, 1
920765, Repair, -, 0, 2
920935, Break, 1, 1, 1
920950, Repair, -, 0, 2
921283, Break, 2, 1, 1
921295, Repair, -, 0, 2
922425, Break, 0, 1, 1
922444, Repair, -, 0, 2
922740, Break, 0, 1, 1
922758, Repair, -, 0, 2
923500, Break, 0, 1, 1
923520, Repair, -, 0, 2
924633, Break, 0, 1, 1
924650, Repair, -, 0, 2
924956, Break, 0, 1, 1
924975, Repair, -, 0, 2
929185, Break, 2, 1, 1
929201, Repair, -, 0, 2
930239, Break, 1, 1, 1
930254, Repair, -, 0, 2
930301, Break, 2, 1, 1
930321, Repair, -, 0, 2
931214, Break, 1, 1, 1
931231, Repair, -, 0, 2
933425, Break, 1, 1, 1
933445, Repair, -, 0, 2
933485, Break, 1, 1, 1
933501, Repair, -, 0, 2
936587, Break, 0, 1, 1
936601, Repair, -, 0, 2
938263, Break, 0, 1, 1
938279, Repair, -, 0, 2
939404, Break, 0, 1, 1
939416, Repair, -, 0, 2
942644, Break, 0, 1, 1
942663, Repair, -, 0, 2
944858, Break, 1, 1, 1
944872, Repair, -, 0, 2
946916, Break, 2, 1, 1
946932, Repair, -, 0, 2
947449, Break, 0, 1, 1
947466, Repair, -, 0, 2
947645, Break, 2, 1, 1
947665, Repair, -, 0, 2
949611, Break, 1, 1, 1
949625, Repair, -, 0, 2
950915, Break, 0, 1, 1
950926, Repair, -, 0, 2
951530, Break, 1, 1, 1
951546, Repair, -, 0, 2
951993, Break, 1, 1, 1
952010, Repair, -, 0, 2
952710, Break, 1, 1, 1
952723, Repair, -, 0, 2
953029, Break, 2, 1, 1
953044, Repair, -, 0, 2
955772, Break, 2, 1, 1
955792, Repair, -, 0, 2
955809, Break, 0, 1, 1
955820, Repair, -, 0, 2
958763, Break, 2, 1, 1
958781, Repair, -, 0, 2
959626, Break, 2, 1, 1
959637, Repair, -, 0, 2
961484, Break, 2, 1, 1
961501, Repair, -, 0, 2
961762, Break, 2, 1, 1
961777, Repair, -, 0, 2
962758, Break, 0, 1, 1
962776, Repair, -, 0, 2
967455, Break, 2, 1, 1
967469, Repair, -, 0, 2
968564, Break, 1, 1, 1
968580, Repair, -, 0, 2
969195, Break, 1, 1, 1
969210, Repair, -, 0, 2
971183, Break, 0, 1, 1
971199, Repair, -, 0, 2
975506, Break, 1, 1, 1
975521, Repair, -, 0, 2
976152, Break, 2, 1, 1
976164, Repair, -, 0, 2
978354, Break, 2, 1, 1
978371, Repair, -, 0, 2
979786, Break, 1, 1, 1
979803, Repair, -, 0, 2
980747, Break, 2, 1, 1
980762, Repair, -, 0, 2
982216, Break, 0, 1, 1
982234, Repair, -, 0, 2
985244, Break, 2, 1, 1
985262, Repair, -, 0, 2
985417, Break, 0, 1, 1
985431, Repair, -, 0, 2
985455, Break, 2, 1, 1
985467, Repair, -, 0, 2
987554, Break, 2, 1, 1
987567, Repair, -, 0, 2
987943, Break, 0, 1, 1
987959, Repair, -, 0, 2
988951, Break, 0, 1, 1
988966, Repair, -, 0, 2
990135, Break, 0, 1, 1
990153, Repair, -, 0, 2
993426, Break, 2, 1, 1
993438, Repair, -, 0, 2
993615, Break, 2, 1, 1
993629, Repair, -, 0, 2
996772, Break, 2, 1, 1
996783, Repair, -, 0, 2
997420, Break, 0, 1, 1
997436, Repair, -, 0, 2
998026, Break, 2, 1, 1
998039, Repair, -, 0, 2
999682, Break, 0, 1, 1
999701, Repair, -, 0, 2
1003288, Break, 2, 1, 1
1003300, Repair, -, 0, 2
1007141, Break, 1, 1, 1
1007160, Repair, -, 0, 2
1007970, Break, 1, 1, 1
1007985, Repair, -, 0, 2
1008023, Break, 0, 1, 1
1008041, Repair, -, 0, 2
1008355, Break, 1, 1, 1
1008371, Repair, -, 0, 2
1011501, Break, 2, 1, 1
1011515, Repair, -, 0, 2
1013315, Break, 0, 1, 1
1013334, Repair, -, 0, 2
1014995, Break, 1, 1, 1
1015010, Repair, -, 0, 2
1015360, Break, 0, 1, 1
1015376, Repair, -, 0, 2
1015558, Break, 2, 1, 1
1015572, Repair, -, 0, 2
1016455, Break, 1, 1, 1
1016471, Repair, -, 0, 2
1017628, Break, 0, 1, 1
1017640, Repair, -, 0, 2
1021734, Break, 2, 1, 1
1021753, Repair, -, 0, 2
1022322, Break, 2, 1, 1
1022334, Repair, -, 0, 2
1026784, Break, 1, 1, 1
1026798, Repair, -, 0, 2
1028374, Break, 1, 1, 1
1028390, Repair, -, 0, 2
1029454, Break, 0, 1, 1
1029474, Repair, -, 0, 2
1030105, Break, 1, 1, 1
1030121, Repair, -, 0, 2
1032374, Break, 1, 1, 1
1032387, Repair, -, 0, 2
1032690, Break, 0, 1, 1
1032707, Repair, -, 0, 2
1032840, Break, 0, 1, 1
1032851, Repair, -, 0, 2
1033168, Break, 0, 1, 1
1033183, Repair, -, 0, 2
1033640, Break, 0, 1, 1
1033651, Repair, -, 0, 2
1033805, Break, 0, 1, 1
1033819, Repair, -, 0, 2
1035524, Break, 2, 1, 1
1035535, Repair, -, 0, 2
1037866, Break, 1, 1, 1
1037880, Repair, -, 0, 2
1041005, Break, 1, 1, 1
1041020, Repair, -, 0, 2
1042194, Break, 1, 1, 1
1042212, Repair, -, 0, 2
1042492, Break, 2, 1, 1
1042511, Repair, -, 0, 2
1042809, Break, 1, 1, 1
1042825, Repair, -, 0, 2
1043843, Break, 2, 1, 1
1043855, Repair, -, 0, 2
1044239, Break, 2, 1, 1
1044256, Repair, -, 0, 2
1045519, Break, 2, 1, 1
1045536, Repair, -, 0, 2
1046233, Break, 0, 1, 1
1046251, Repair, -, 0, 2
1046433, Break, 2, 1, 1
1046448, Repair, -, 0, 2
1050109, Break, 0, 1, 1
1050126, Repair, -, 0, 2
1052923, Break, 1, 1, 1
1052940, Repair, -, 0, 2
1053201, Break, 0, 1, 1
1053217, Repair, -, 0, 2
1054130, Break, 1, 1, 1
1054146, Repair, -, 0, 2
1054516, Break, 2, 1, 1
1054529, Repair, -, 0, 2
1054867, Break, 0, 1, 1
1054887, Repair, -, 0, 2
1055266, Break, 0, 1, 1
1055281, Repair, -, 0, 2
1055491, Break, 0, 1, 1
1055506, Repair, -, 0, 2
1056279, Break, 2, 1, 1
1056292, Repair, -, 0, 2
1056325, Break, 2, 1, 1
1056343, Repair, -, 0, 2
1057404, Break, 0, 1, 1
1057424, Repair, -, 0, 2
1058367, Break, 2, 1, 1
1058378, Repair, -, 0, 2
1059334, Break, 1, 1, 1
1059350, Repair, -, 0, 2
1059676, Break, 1, 1, 1
1059689, Repair, -, 0, 2
1061010, Break, 2, 1, 1
1061025, Repair, -, 0, 2
1061931, Break, 2, 1, 1
1061943, Repair, -, 0, 2
1063915, Break, 1, 1, 1
1063926, Repair, -, 0, 2
1064076, Break, 0, 1, 1
1064093, Repair, -, 0, 2
1065672, Break, 2, 1, 1
1065688, Repair, -, 0, 2
1066868, Break, 2, 1, 1
1066882, Repair, -, 0, 2
1067555, Break, 1, 1, 1
1067572, Repair, -, 0, 2
1068017, Break, 1, 1, 1
1068035, Repair, -, 0, 2
1068892, Break, 2, 1, 1
1068912, Repair, -, 0, 2
1072810, Break, 1, 1, 1
1072830, Repair, -, 0, 2
1073148, Break, 1, 1, 1
1073167, Repair, -, 0, 2
1073625, Break, 2, 1, 1
1073637, Repair, -, 0, 2
1074003, Break, 1, 1, 1
1074015, Repair, -, 0, 2
1075053, Break, 1, 1, 1
1075072, Repair, -, 0, 2
1075286, Break, 1, 1, 1
1075303, Repair, -, 0, 2
1076690, Break, 2, 1, 1
1076701, Repair, -, 0, 2
1078707, Break, 2, 1, 1
1078725, Repair, -, 0, 2
1081709, Break, 0, 1, 1
1081720, Repair, -, 0, 2
1084673, Break, 0, 1, 1
1084693, Repair, -, 0, 2
1085230, Break, 2, 1, 1
1085249, Repair, -, 0, 2
1089166, Break, 0, 1, 1
1089177, Repair, -, 0, 2
1089271, Break, 1, 1, 1
1089282, Repair, -, 0, 2
1089466, Break, 1, 1, 1
1089484, Repair, -, 0, 2
1090839, Break, 1, 1, 1
1090852, Repair, -, 0, 2
1092214, Break, 0, 1, 1
1092232, Repair, -, 0, 2
1092339, Break, 0, 1, 1
1092357, Repair, -, 0, 2
1095516, Break, 1, 1, 1
1095536, Repair, -, 0, 2
1096062, Break, 1, 1, 1
1096076, Repair, -, 0, 2
1096143, Break, 2, 1, 1
1096160, Repair, -, 0, 2
1096874, Break, 0, 1, 1
1096888, Repair, -, 0, 2
1099855, Break, 0, 1, 1
1099874, Repair, -, 0, 2
1101866, Break, 0, 1, 1
1101879, Repair, -, 0, 2
1103300, Break, 1, 1, 1
1103315, Repair, -, 0, 2
1103976, Break, 1, 1, 1
1103989, Repair, -, 0, 2
1106798, Break, 0, 1, 1
1106817, Repair, -, 0, 2
1107792, Break, 0, 1, 1
1107804, Repair, -, 0, 2
1110490, Break, 0, 1, 1
1110503, Repair, -, 0, 2
1112085, Break, 1, 1, 1
1112098, Repair, -, 0, 2
1112311, Break, 2, 1, 1
1112327, Repair, -, 0, 2
1113896, Break, 2, 1, 1
1113910, Repair, -, 0, 2
1115987, Break, 1, 1, 1
1116001, Repair, -, 0, 2
1122784, Break, 0, 1, 1
1122798, Repair, -, 0, 2
1123435, Break, 2, 1, 1
1123452, Repair, -, 0, 2
1124892, Break, 0, 1, 1
1124909, Repair, -, 0, 2
1125534, Break, 0, 1, 1
1125552, Repair, -, 0, 2
1125922, Break, 1, 1, 1
1125926, Break, 1, 2, 0
1125935, Repair, -, 1, 1
1125947, Repair, -, 0, 2
1128187, Break, 0, 1, 1
1128205, Repair, -, 0, 2
1129312, Break, 0, 1, 1
1129328, Repair, -, 0, 2
1130537, Break, 0, 1, 1
1130554, Repair, -, 0, 2
1132038, Break, 2, 1, 1
1132050, Repair, -, 0, 2
1132768, Break, 0, 1, 1
1132785, Repair, -, 0, 2
1133234, Break, 1, 1, 1
1133251, Repair, -, 0, 2
1133261, Break, 2, 1, 1
1133274, Repair, -, 0, 2
1133762, Break, 0, 1, 1
1133782, Repair, -, 0, 2
1133818, Break, 1, 1, 1
1133831, Repair, -, 0, 2
1134180, Break, 2, 1, 1
1134196, Repair, -, 0, 2
1135165, Break, 1, 1, 1
1135185, Repair, -, 0, 2
1136247, Break, 2, 1, 1
1136260, Repair, -, 0, 2
1136880, Break, 0, 1, 1
1136894, Repair, -, 0, 2
1137404, Break, 0, 1, 1
1137416, Repair, -, 0, 2
1137740, Break, 0, 1, 1
1137751, Repair, -, 0, 2
1139291, Break, 1, 1, 1
1139309, Repair, -, 0, 2
1139498, Break, 2, 1, 1
1139517, Repair, -, 0, 2
1142133, Break, 1, 1, 1
1142145, Repair, -, 0, 2
1142641, Break, 1, 1, 1
1142660, Repair, -, 0, 2
1143648, Break, 2, 1, 1
1143665, Repair, -, 0, 2
1145524, Break, 1, 1, 1
1145540, Repair, -, 0, 2
1145681, Break, 0, 1, 1
1145695, Repair, -, 0, 2
1146121, Break, 2, 1, 1
1146132, Repair, -, 0, 2
1147623, Break, 2, 1, 1
1147638, Repair, -, 0, 2
1148027, Break, 2, 1, 1
1148044, Repair, -, 0, 2
1148444, Break, 2, 1, 1
1148464, Repair, -, 0, 2
1150334, Break, 1, 1, 1
1150345, Repair, -, 0, 2
1151059, Break, 0, 1, 1
1151073, Repair, -, 0, 2
1153363, Break, 0, 1, 1
1153379, Repair, -, 0, 2
1155908, Break, 0, 1, 1
1155924, Repair, -, 0, 2
1156428, Break, 0, 1, 1
1156443, Repair, -, 0, 2
1157231, Break, 2, 1, 1
1157247, Repair, -, 0, 2
1157859, Break, 1, 1, 1
1157879, Repair, -, 0, 2
1158045, Break, 0, 1, 1
1158061, Repair, -, 0, 2
1158664, Break, 2, 1, 1
1158680, Repair, -, 0, 2
1159155, Break, 0, 1, 1
1159169, Repair, -, 0, 2
1160699, Break, 0, 1, 1
1160712, Repair, -, 0, 2
1166495, Break, 1, 1, 1
1166506, Repair, -, 0, 2
1166696, Break, 1, 1, 1
1166708, Repair, -, 0, 2
1168819, Break, 2, 1, 1
1168834, Repair, -, 0, 2
1169677, Break, 2, 1, 1
1169696, Repair, -, 0, 2
1172545, Break, 0, 1, 1
1172561, Repair, -, 0, 2
1173204, Break, 0, 1, 1
1173216, Repair, -, 0, 2
1175298, Break, 0, 1, 1
1175318, Repair, -, 0, 2
1176407, Break, 0, 1, 1
1176426, Repair, -, 0, 2
1176913, Break, 2, 1, 1
1176932, Repair, -, 0, 2
1177655, Break, 2, 1, 1
1177673, Repair, -, 0, 2
1179298, Break, 1, 1, 1
1179315, Repair, -, 0, 2
1180085, Break, 2, 1, 1
1180103, Repair, -, 0, 2
1186619, Break, 0, 1, 1
1186635, Repair, -, 0, 2
1187021, Break, 1, 1, 1
1187037, Repair, -, 0, 2
1187195, Break, 0, 1, 1
1187214, Repair, -, 0, 2
1188108, Break, 0, 1, 1
1188120, Repair, -, 0, 2
1188901, Break, 2, 1, 1
1188915, Repair, -, 0, 2
1188950, Break, 1, 1, 1
1188965, Repair, -, 0, 2
1193456, Break, 2, 1, 1
1193475, Repair, -, 0, 2
1195708, Break, 1, 1, 1
1195722, Repair, -, 0, 2
1199040, Break, 1, 1, 1
1199058, Repair, -, 0, 2
1199396, Break, 1, 1, 1
1199412, Repair, -, 0, 2
1200098, Break, 0, 1, 1
1200110, Repair, -, 0, 2
1200479, Break, 1, 1, 1
1200498, Repair, -, 0, 2
1202016, Break, 0, 1, 1
1202032, Repair, -, 0, 2
1202896, Break, 0, 1, 1
1202916, Repair, -, 0, 2
1203470, Break, 1, 1, 1
1203486, Repair, -, 0, 2
1204340, Break, 0, 1, 1
1204353, Repair, -, 0, 2
1207326, Break, 1, 1, 1
1207341, Repair, -, 0, 2
1208119, Break, 1, 1, 1
1208135, Repair, -, 0, 2
1208712, Break, 0, 1, 1
1208723, Repair, -, 0, 2
1210240, Break, 2, 1, 1
1210258, Repair, -, 0, 2
1210627, Break, 2, 1, 1
1210640, Repair, -, 0, 2
1214860, Break, 2, 1, 1
1214871, Repair, -, 0, 2
1215500, Break, 1, 1, 1
1215520, Repair, -, 0, 2
1216118, Break, 2, 1, 1
1216136, Repair, -, 0, 2
1216796, Break, 1, 1, 1
1216815, Repair, -, 0, 2
1217593, Break, 2, 1, 1
